Event_Group_ID,Event_ID,Data_ID,Park_Code,Route,Start_Date,Year,Group_Index,Route Section,Route_Length,DistanceToDeer,Angle,DistanceFromRoad,Bucks,Doe,Fawn,Unknown,Total_Group,Import_Event_ID,Mileage,Time,Date_Time_Entered,Verified,Wind Speed,Sky,Moon_Phase,Temperature,Event_Notes
{BB48F395-559B-41C2-97F0-8B27D572AE17},{9574E9B4-65E1-46D6-BA74-9A7C4BB43EB5},{1E772E37-C721-4B63-BDF2-174395FBE97D},CATO,CATO,10/22/01,2001,83,Manahan,3.058,76,90,76,0,0,0,2,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{FB499E88-6345-46B1-BC83-8BA7CEE83526},CATO,CATO,10/22/01,2001,84,Park Central,7.564,70,90,70,0,0,0,2,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{9574E9B4-65E1-46D6-BA74-9A7C4BB43EB5},{0B5830B7-0387-4CB3-A6F7-34A573C5F352},CATO,CATO,10/22/01,2001,85,Manahan,3.058,21,90,21,0,0,0,2,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{87F7BE5D-6734-48F5-8606-FF22343D405E},{A8139728-93BB-497D-9EBF-CCF58C3795A2},CATO,CATO,10/22/01,2001,86,Route 77,2.897,36,90,36,0,0,1,1,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{87F7BE5D-6734-48F5-8606-FF22343D405E},{79FCBC60-998C-4EC4-AA27-73B9A3CC8D9C},CATO,CATO,10/22/01,2001,87,Route 77,2.897,32,90,32,0,0,0,2,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{87F7BE5D-6734-48F5-8606-FF22343D405E},{3827F70B-CDC8-47C5-91FD-22F2FD505895},CATO,CATO,10/22/01,2001,88,Route 77,2.897,38,90,38,0,0,0,5,5,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{87F7BE5D-6734-48F5-8606-FF22343D405E},{2E00668F-0DFE-4064-9098-D826638D652B},CATO,CATO,10/22/01,2001,89,Route 77,2.897,31,90,31,0,0,0,3,3,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{72BBF49F-E851-4E88-A5DB-F0D71B6C84FA},{39C24B0F-7C08-405B-8A35-2EDF393BB0E0},CATO,CATO,10/22/01,2001,90,Round Meadow,0,0,90,0,0,0,0,0,0,,,,12/10/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{9574E9B4-65E1-46D6-BA74-9A7C4BB43EB5},{39F3CBB9-3C42-4954-91E7-8653234CFCFC},CATO,CATO,10/22/01,2001,91,Manahan,3.058,47,90,47,0,1,0,0,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{021BAED0-6B45-474D-980B-9131FB15D3CF},{ABEBFF78-99F0-4996-8C71-B4AFCE36731B},CATO,CATO,10/22/01,2001,92,Foxville-Deerfield,3.058,33,90,33,0,1,0,0,1,,,,12/9/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{19CA7BFC-BB9D-4C45-B4BF-42C1DE925FEA},CATO,CATO,10/22/01,2001,93,Park Central,7.564,45,90,45,0,0,0,3,3,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{1362A3B8-7B30-43F1-9D75-F26124FFEC83},CATO,CATO,10/22/01,2001,94,Park Central,7.564,35,90,35,0,1,0,0,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{107FBEF9-6BF9-493C-8A4E-0A58305D2644},CATO,CATO,10/22/01,2001,95,Park Central,7.564,29,90,29,0,3,0,0,3,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{0D7FF5DC-4AAC-42B5-AE8A-89F3E9DBB920},CATO,CATO,10/22/01,2001,96,Park Central,7.564,36,90,36,0,3,4,0,7,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{09CC4552-6A4B-47DC-87F6-5C58E2C72BAF},CATO,CATO,10/22/01,2001,97,Park Central,7.564,52,90,52,0,0,0,2,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{021BAED0-6B45-474D-980B-9131FB15D3CF},{83464E9D-69C4-4565-95F6-F8E0B191C2F3},CATO,CATO,10/22/01,2001,98,Foxville-Deerfield,3.058,20,90,20,0,1,1,0,2,,,,12/9/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{021BAED0-6B45-474D-980B-9131FB15D3CF},{D0FCBFA7-36E1-4189-A4E9-7967EBA5F19D},CATO,CATO,10/22/01,2001,99,Foxville-Deerfield,3.058,30,90,30,0,0,0,2,2,,,,12/9/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{2CE3E132-3C8D-47E5-8A9D-CE9F6ABC215A},CATO,CATO,10/22/01,2001,100,Park Central,7.564,26,90,26,0,0,0,2,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{021BAED0-6B45-474D-980B-9131FB15D3CF},{9D37B828-D4AC-42B3-A090-C6A024CDBB79},CATO,CATO,10/22/01,2001,101,Foxville-Deerfield,3.058,18,90,18,0,0,0,2,2,,,,12/9/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{021BAED0-6B45-474D-980B-9131FB15D3CF},{845CEEDC-D862-43F8-A959-D09E3B5C2DF1},CATO,CATO,10/22/01,2001,102,Foxville-Deerfield,3.058,34,90,34,0,0,0,1,1,,,,12/9/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{D14508CD-A1A2-4E1E-BAEA-45E5AC058ABD},{DFE1AB06-85E2-48B1-AA14-BFEF010F0693},CATO,CATO,10/22/01,2001,103,Mt Zion Rd - Quirak - Hells Delight,1.287,25,90,25,0,0,0,1,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{021BAED0-6B45-474D-980B-9131FB15D3CF},{66F8D8EA-CC84-4D69-9136-A039F3DEA2AE},CATO,CATO,10/22/01,2001,104,Foxville-Deerfield,3.058,50,90,50,0,0,0,1,1,,,,12/9/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{E486C652-8292-4291-ACF9-8C6056B5AEFE},CATO,CATO,10/22/01,2001,105,Park Central,7.564,32,90,32,0,1,0,0,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{021BAED0-6B45-474D-980B-9131FB15D3CF},{25E722EF-397F-4755-B98E-467F8A8154E8},CATO,CATO,10/22/01,2001,106,Foxville-Deerfield,3.058,15,90,15,0,1,0,0,1,,,,12/9/09,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{02BCA071-7005-4B07-9445-970E061A2A52},CATO,CATO,10/22/01,2001,107,Park Central,7.564,88,90,88,0,1,1,0,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{5CFBD9B5-E375-4BA2-900E-F6CB7FD56C73},CATO,CATO,10/22/01,2001,108,Park Central,7.564,36,90,36,0,1,0,0,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{9E552646-33CE-42B2-860B-C74495F8A779},CATO,CATO,10/22/01,2001,109,Park Central,7.564,27,90,27,0,1,0,2,3,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{911E7CA0-176B-433B-B611-78C99C6557F7},CATO,CATO,10/22/01,2001,110,Park Central,7.564,64,90,64,0,0,0,1,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{895F7749-4D1E-450F-A6A6-2DD299C085C0},CATO,CATO,10/22/01,2001,111,Park Central,7.564,39,90,39,0,0,0,1,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{7FE49BC3-F2D9-4ED0-815F-996606D1FAF4},CATO,CATO,10/22/01,2001,112,Park Central,7.564,43,90,43,0,0,0,1,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{7B383B3D-1A47-49C7-AC4F-0AF51554376E},CATO,CATO,10/22/01,2001,113,Park Central,7.564,117,90,117,0,0,0,2,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{78E255CE-8F26-44F5-8AFC-A28BB624A4B1},CATO,CATO,10/22/01,2001,114,Park Central,7.564,20,90,20,0,2,2,0,4,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{27189101-135C-4F98-8486-5EB31F2F592C},CATO,CATO,10/22/01,2001,115,Park Central,7.564,37,90,37,0,1,3,1,5,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{5F25756B-14AE-4D17-A529-14001659BB92},CATO,CATO,10/22/01,2001,116,Park Central,7.564,15,90,15,0,1,1,0,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{2C4F2543-51DC-417B-80B4-323C0BD31E57},CATO,CATO,10/22/01,2001,117,Park Central,7.564,10,90,10,0,1,1,0,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{4DFC6BC2-CD8E-43C6-9F6C-9CDBF41FB550},CATO,CATO,10/22/01,2001,118,Park Central,7.564,35,90,35,0,1,0,0,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{3D569166-EC64-4CAA-A2A8-E7D677A48A4F},CATO,CATO,10/22/01,2001,119,Park Central,7.564,17,90,17,0,1,0,0,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{3D0B78C4-4B22-47C6-A57D-606258D23B58},CATO,CATO,10/22/01,2001,120,Park Central,7.564,42,90,42,0,0,0,1,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{37397B82-65AE-4AA8-AF8C-4ED603EA6BE2},CATO,CATO,10/22/01,2001,121,Park Central,7.564,38,90,38,0,1,0,0,1,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{3185048B-9C66-440C-BF18-C9E9DAA05C43},CATO,CATO,10/22/01,2001,122,Park Central,7.564,36,90,36,0,1,2,0,3,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{A0AA6BBC-40B7-4429-BC37-DF0B58310A15},CATO,CATO,10/22/01,2001,123,Park Central,7.564,30,90,30,0,2,0,0,2,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{6C7BCB9D-3ED9-441D-B6A6-F35550AB5A12},CATO,CATO,10/22/01,2001,124,Park Central,7.564,34,90,34,0,0,0,3,3,,,,,TRUE,,Partly Cloudy,Half Moon,71
{BB48F395-559B-41C2-97F0-8B27D572AE17},{1F6ED4E5-7087-434A-BD93-A239DC4A2CB3},{D60D4007-BE19-4708-8D19-93890CBA8091},CATO,CATO,10/22/01,2001,125,Park Central,7.564,70,90,70,0,0,0,3,3,,,,,TRUE,,Partly Cloudy,Half Moon,71
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{8E334548-C9F1-42E5-BC29-EF09117B71E7},CATO,CATO,10/24/01,2001,126,Park Central,7.564,37,90,37,0,1,0,0,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{DBAD5066-6899-43A0-9398-960266B7E1D3},CATO,CATO,10/24/01,2001,127,Park Central,7.564,52,90,52,0,1,0,0,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{D784142D-3C31-4375-B636-D722CB4B3BA3},CATO,CATO,10/24/01,2001,128,Park Central,7.564,92,90,92,0,0,0,2,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{C5B47250-FB0A-45D3-B255-C37D29533611},CATO,CATO,10/24/01,2001,129,Park Central,7.564,56,90,56,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{BCF1F2C9-6D69-4507-9D81-408FC80FED11},CATO,CATO,10/24/01,2001,130,Park Central,7.564,15,90,15,0,1,0,0,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{A62B16F2-B108-4AD8-B374-B15A863FB519},CATO,CATO,10/24/01,2001,131,Park Central,7.564,30,90,30,1,3,1,0,5,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{9AD889F7-91AF-4A09-AABE-5A5328D4A701},CATO,CATO,10/24/01,2001,132,Park Central,7.564,33,90,33,0,3,0,0,3,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{9A6422C2-AC82-43E0-8E88-E136AEB0878F},CATO,CATO,10/24/01,2001,133,Park Central,7.564,31,90,31,0,1,0,0,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{659196E2-4307-461A-9A1B-CD79F61F7923},CATO,CATO,10/24/01,2001,134,Park Central,7.564,52,90,52,0,0,0,2,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{936374F9-4482-4028-870F-DE4E316C713F},CATO,CATO,10/24/01,2001,135,Park Central,7.564,49,90,49,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{EACF6B66-066A-4ED4-A480-8AED086AA192},CATO,CATO,10/24/01,2001,136,Park Central,7.564,41,90,41,0,1,0,1,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{80F12BC0-E837-47CF-93D6-67027112313E},CATO,CATO,10/24/01,2001,137,Park Central,7.564,40,90,40,0,2,0,0,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{80D83043-7455-4EB7-AB0A-1C2835AF782E},CATO,CATO,10/24/01,2001,138,Park Central,7.564,57,90,57,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{7F5B0707-41A2-4792-A6A4-B73E58964F5D},CATO,CATO,10/24/01,2001,139,Park Central,7.564,57,90,57,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{7B195B4F-7F57-4FD4-9409-D27C56DAA882},CATO,CATO,10/24/01,2001,140,Park Central,7.564,31,90,31,0,2,0,0,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{77284AAC-02CF-46D9-AF39-55836E36CFB0},CATO,CATO,10/24/01,2001,141,Park Central,7.564,34,90,34,0,2,0,1,3,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{6B19ECB5-056B-4806-A327-B6D10D9EB38C},CATO,CATO,10/24/01,2001,142,Park Central,7.564,39,90,39,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{991B190D-12F0-45E9-BF0E-C747752D69D4},CATO,CATO,10/24/01,2001,143,Park Central,7.564,38,90,38,0,2,2,0,4,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{3684C9AF-F60E-4BE5-B7FD-2E010CE5FA62},CATO,CATO,10/24/01,2001,144,Foxville-Deerfield,3.058,35,90,35,0,2,0,0,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{3944A1CD-59B0-4D34-96AF-5670C093C7BE},{CCEC7D07-D91D-4A2D-80AC-0F4B239E5409},CATO,CATO,10/24/01,2001,145,Mt Zion Rd - Quirak - Hells Delight,1.287,65,90,65,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{FEF33FAA-9A6B-4257-98C8-C1987D4C15B1},CATO,CATO,10/24/01,2001,146,Foxville-Deerfield,3.058,30,90,30,0,1,0,1,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{E4208A0C-3833-464C-BD85-72388B3FE946},CATO,CATO,10/24/01,2001,147,Foxville-Deerfield,3.058,14,90,14,0,1,0,0,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{E365E88A-A464-47CF-92C6-41B0A05B4E2F},CATO,CATO,10/24/01,2001,148,Foxville-Deerfield,3.058,31,90,31,0,3,0,0,3,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{DBB9D4D6-BD35-496A-BD57-E6C255B38D53},CATO,CATO,10/24/01,2001,149,Foxville-Deerfield,3.058,52,90,52,0,0,0,3,3,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{BF9C765B-9B72-4676-AA4C-C9EEC07FC655},CATO,CATO,10/24/01,2001,150,Foxville-Deerfield,3.058,30,90,30,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{DDA1789F-F6F3-4EAF-8B27-825FA2005264},CATO,CATO,10/24/01,2001,151,Park Central,7.564,28,90,28,0,1,0,0,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{5D73DC46-53FB-4160-8A8C-2A04DB4C0043},CATO,CATO,10/24/01,2001,152,Foxville-Deerfield,3.058,53,90,53,0,0,0,3,3,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{E3D120FD-3E0C-4D79-99EC-265D49BE2AC6},CATO,CATO,10/24/01,2001,153,Park Central,7.564,52,90,52,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{2D25398A-B6C9-4F0C-9126-6D016EE38A89},CATO,CATO,10/24/01,2001,154,Foxville-Deerfield,3.058,55,90,55,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{218C7711-3458-4027-961A-B80339252320},CATO,CATO,10/24/01,2001,155,Foxville-Deerfield,3.058,32,90,32,0,2,0,0,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{0D380FAE-A6E7-421A-82A2-7D0E781BCABB},CATO,CATO,10/24/01,2001,156,Foxville-Deerfield,3.058,70,90,70,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{F803D24C-DC4B-45A9-B116-9349A9104904},CATO,CATO,10/24/01,2001,157,Park Central,7.564,48,90,48,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{ED3F5CA3-C354-4CC1-9669-47BC4746E4A8},CATO,CATO,10/24/01,2001,158,Park Central,7.564,13,90,13,0,1,1,0,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{EB57050C-E594-4085-8ADC-956577B9BA17},CATO,CATO,10/24/01,2001,159,Park Central,7.564,23,90,23,0,2,0,0,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{D07566D1-BC72-451C-A668-1BFA045799BE},{A906F4EA-470B-49CF-95FF-B8BF618D9E48},CATO,CATO,10/24/01,2001,160,Park Central,7.564,18,90,18,0,2,2,0,4,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{ED6830F4-31BB-4202-96FB-DCCD0D4F8EF7},{B32D605B-995B-43C2-AF04-3600FFD76A47},CATO,CATO,10/24/01,2001,161,Foxville-Deerfield,3.058,25,90,25,0,2,1,5,8,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{3E2B4E11-B340-4627-AC85-9711AB4079E4},{906CA445-DE19-4F80-9BC1-F034315E7DDC},CATO,CATO,10/24/01,2001,162,Round Meadow,0,16,90,16,0,1,0,0,1,,,,12/9/09,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{CB95CC03-E04C-4DD9-B5E8-85E8B8F43F02},{3485A859-301D-4BD3-9550-6BA2BDD597F0},CATO,CATO,10/24/01,2001,163,Manahan,3.058,7,90,7,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{CB95CC03-E04C-4DD9-B5E8-85E8B8F43F02},{228296C9-D5E5-4E67-8E39-F4F3F474992B},CATO,CATO,10/24/01,2001,164,Manahan,3.058,53,90,53,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{CB95CC03-E04C-4DD9-B5E8-85E8B8F43F02},{1B82B79F-3565-4BAA-A7B7-2AA6D4BB232D},CATO,CATO,10/24/01,2001,165,Manahan,3.058,80,90,80,0,0,0,2,2,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{CB95CC03-E04C-4DD9-B5E8-85E8B8F43F02},{0688016C-13D5-4966-BD72-E8C17E7086C3},CATO,CATO,10/24/01,2001,166,Manahan,3.058,7,90,7,1,0,0,0,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
{0945A6C5-87BE-4C33-A815-B56CC3B2B2BA},{7972BBCD-759B-4852-9928-52D64B5F7282},{AF5E539D-1C03-4436-AD82-A15EB6579D77},CATO,CATO,10/24/01,2001,167,Route 77,2.897,40,90,40,0,0,0,1,1,,,,,TRUE,,Clear or Few Clouds,Half Moon,77
